# Generated by scripts/build-game-titles.mjs — do not edit by hand.
# Source: https://github.com/libretro/libretro-database (CC BY-SA 4.0).
# Generated on 2026-09-16 with 36858 serials.
ENGLISH	Red Faction
ESGM0002	Kaleido-Eve
ESPM70001	Iceman - Digital PlayStage
ESPM70002	Robots - Video Alchemy
ESPM70003	Puffy no P.S. I Love You
FSCA10113	D2 - Original Sound Track
FSCA101131	D2 - Original Sound Track
FSRE2DC	Fast Striker Ver. 1.5
FVGK0027	Memories Off 6 - T-Wave
FVGK0092	Hanasaku Manimani
G20811	Cheats 'N Codes Volume 1
G20812SM	DC-IE Import Enabler
G20821SM	GameShark Lite
GERUSK	Disneys Der Schatzplanet
GLDDR01	Sony DVD Test Disc
GOEC0001	Ragnarok - Hikari to Yami no Koujo
GWS0005	PW - Project Witch
HDR0001	Sonic Adventure
HDR0002	Project Berkley
HDR0003	Blue Stinger
HDR0004	Godzilla Generations
HDR0005	Giant Gram - Zen Nihon Pro Wres 2 in Nippon Budoukan
HDR0006	Nettou Golf
HDR0007	House of the Dead 2, The
HDR0009	Climax Landers
HDR0010	Sega Rally 2
HDR0011	House of the Dead 2, The
HDR0012	Get Bass
HDR0013	Super Speed Racing
HDR0014	Puyo Puyoon
HDR0015	Atsumare! Guru Guru Onsen
HDR0016	Shenmue - Isshou Yokosuka
HDR00160	Shenmue - Isshou Yokosuka
HDR00161	Shenmue - Isshou Yokosuka
HDR00162	Shenmue - Isshou Yokosuka
HDR0017	Virtua Fighter 3tb
HDR0019	Akihabara Dennou-gumi Pata Pies!
HDR0020	Dynamite Deka 2
HDR0021	Chou Hatsumei Boy Kanipan - Bousou Robot no Nazo!
HDR0022	Pro Yakyuu Team o Tsukurou!
HDR0024	Yukawa Moto Senmu no Otakara Sagashi
HDR0025	Yukawa Moto Senmu no Otakara Sagashi
HDR0026	Zombie Revenge
HDR0027	Pro Yakyuu Team de Asobou!
HDR0028	J.League Pro Soccer Club o Tsukurou!
HDR0029	Space Channel 5
HDR0030	Action Replay CDX Version 3.0
HDR0031	Shenmue - Isshou Yokosuka
HDR00310	Shenmue - Isshou Yokosuka
HDR00311	Shenmue - Isshou Yokosuka
HDR00312	Shenmue - Isshou Yokosuka
HDR0033	Grauen no Torikago - Kapitel 1 - Keiyaku
HDR0034	Grauen no Torikago - Kapitel 2 - Torikago
HDR0035	Grauen no Torikago - Kapitel 3 - Kansei
HDR0036	Grauen no Torikago - Kapitel 4 - Kaikou
HDR0037	Grauen no Torikago - Kapitel 5 - Shokuzai
HDR0038	Grauen no Torikago - Kapitel 6 - Senritsu
HDR0039	Chu-Chu Rocket!
HDR0040	Dennou Senki - Virtual-On - Oratorio Tangram
HDR0042	DreamFlyer
HDR0043	Sonic Adventure International
HDR0044	Roommania 203
HDR0045	Virtua Striker 2 Ver. 2000.1
HDR0046	Sakura Taisen - Hanagumi Taisen Columns 2
HDR0047	Godzilla Generations - Maximum Impact
HDR0048	Chu-Chu Rocket!
HDR0050	Gakkyuu-ou Yamazaki - Yamazaki Oukoku Daifunsou!
HDR0051	Ready 2 Rumble Boxing - Uchikome Warai no Megaton Punch!!
HDR0052	Totsugeki! Teketeke!! Toy Ranger
HDR0053	Crazy Taxi
HDR0054	Sega GT - Homologation Special
HDR0055	Hello Kitty no Lovely Fruit Park
HDR0057	Oogami Ichirou Funtouki - Sakura Taisen Kayou Show Beni Tokage yori
HDR00570	Oogami Ichirou Funtouki - Sakura Taisen Kayou Show Beni Tokage yori
HDR00571	Oogami Ichirou Funtouki - Sakura Taisen Kayou Show Beni Tokage yori
HDR0058	NFL 2K
HDR0061	Virtua Cop 2
HDR0063	Samba de Amigo
HDR0064	Kiteretsu Boy's Gangagan
HDR0065	Hello Kitty no Otonaru Mail
HDR0066	Advanced Daisenryaku - Sturm ueber Europa - Der Deutsche Blitzkrieg
HDR0067	Typing of the Dead, The
HDR0069	NBA 2K
HDR0070	Hello Kitty no Magical Block
HDR0071	Get!! Colonies
HDR0073	Sega Tetris
HDR0074	Rent a Hero No. 1
HDR0075	Ao no 6-gou - Saigetsu Hito o Matazu - Time and Tide
HDR0076	Eternal Arcadia
HDR00760	Eternal Arcadia
HDR00761	Eternal Arcadia
HDR0078	Jet Set Radio
HDR0079	Napple Tale - Arsia in Daydream
HDR0080	18 Wheeler - American Pro Trucker
HDR0081	Virtua Athlete 2K
HDR0082	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR00820	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR00821	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR00822	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR0083	SGGG - Segagaga
HDR0084	Dabitsuku - Derby-ba o Tsukurou!
HDR0085	Typing of the Dead, The
HDR0089	Sakura Taisen
HDR00890	Sakura Taisen
HDR00891	Sakura Taisen
HDR0090	Hello Kitty no Waku Waku Cookies
HDR0091	Pro Yakyuu Team de Asobou Net!
HDR0092	Motto Pro Yakyuu Team o Tsukurou!
HDR0100	F355 Challenge
HDR0101	Giant Gram 2000 - Zen Nihon Pro Wres 3 Eikou no Yuushatachi
HDR0102	Love Hina - Totsuzen no Engage Happening
HDR0103	Ecco the Dolphin - Defender of the Future
HDR0104	Sega Marine Fishing
HDR0105	Quiz Aa Megami-sama - Tatakau Tsubasa to Tomoni
HDR0106	Daytona USA 2001
HDR0108	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR01080	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR01081	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR01082	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR0109	Eternal Arcadia
HDR01090	Eternal Arcadia
HDR01091	Eternal Arcadia
HDR0112	Love Hina - Totsuzen no Engage Happening
HDR0113	Power Smash - Sega Professional Tennis
HDR0114	Dreamstud!o
HDR0115	Cardcaptor Sakura - Tomoyo no Video Daisakusen
HDR0116	Magic - The Gathering
HDR0118	Outtrigger
HDR0119	Eternal Arcadia
HDR01190	Eternal Arcadia
HDR01191	Eternal Arcadia
HDR0121	Atsumare! Guru Guru Onsen BB
HDR0123	Quiz Aa Megami-sama - Tatakau Tsubasa to Tomoni
HDR0124	Hundred Swords
HDR0125	Sonic Shuffle
HDR0126	Sakatsuku Tokudaigou - J.League Pro Soccer Club o Tsukurou!
HDR0127	Hundred Swords
HDR0128	De La Jet Set Radio
HDR0129	Phantasy Star Online
HDR0131	Samba de Amigo Ver. 2000
HDR0132	Cardcaptor Sakura - Tomoyo no Video Daisakusen
HDR0133	Fighting Vipers 2
HDR0136	Sakura Taisen 3 - Paris wa Moeteiru ka - Sakura Taisen 3 Movie Disc
HDR0139	Love Hina - Smile Again
HDR0140	Space Channel 5
HDR0141	NFL 2K
HDR0144	NFL 2K1
HDR0146	Sega Extreme Sports
HDR0147	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR01470	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR01471	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR01472	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR0148	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR01480	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR01481	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR01482	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR0149	Le Mans 24 Hours
HDR0150	NBA 2K1
HDR0151	SGGG - Segagaga
HDR0152	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR01520	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR01521	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR01522	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR0153	Sports Jam
HDR0154	J.League Spectacle Soccer
HDR0156	US Shenmue
HDR01560	US Shenmue
HDR01561	US Shenmue
HDR01562	US Shenmue
HDR0157	World Series Baseball 2K1
HDR0158	Advanced Daisenryaku 2001
HDR0159	Crazy Taxi 2
HDR0160	Confidential Mission
HDR0163	Phantasy Star Online Ver. 2
HDR0164	Shenmue II
HDR01640	Shenmue II
HDR01641	Shenmue II
HDR01642	Shenmue II
HDR01643	Shenmue II
HDR0165	Sonic Adventure 2
HDR0167	Dabitsuku 2
HDR0168	Guru Guru Onsen 2
HDR0169	Get Bass 2
HDR0171	SGGG - Segagaga
HDR0172	Candy Stripe - Minarai Tenshi
HDR0173	Pro Yakyuu Team o Tsukurou! & Asobou!
HDR0176	Cosmic Smash
HDR0177	Power Smash 2 - Sega Professional Tennis
HDR0178	Rez
HDR0179	Shenmue II
HDR01790	Shenmue II
HDR01791	Shenmue II
HDR01792	Shenmue II
HDR01793	Shenmue II
HDR0183	Sakatsuku Tokudaigou 2 - J.League Pro Soccer Club o Tsukurou!
HDR0184	Sakura Taisen 4 - Koi seyo Otome - Preview Disc
HDR0185	Sakura Taisen Online - Paris no Yuuga na Hibi
HDR0186	De La Jet Set Radio
HDR0187	Fushigi no Dungeon - Fuurai no Shiren Gaiden - Onna Kenshi Asuka Kenzan!
HDR0189	Sakura Taisen 4 - Koi seyo Otome - Preview Disc
HDR0190	Space Channel 5 Part 2
HDR0191	Sakura Taisen 3 - Paris wa Moeteiru ka - Drama Download Disc
HDR0192	Sakura Taisen
HDR01920	Sakura Taisen
HDR01921	Sakura Taisen
HDR0193	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR01930	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR01931	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR01932	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR0194	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR01940	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR01941	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR01942	Sakura Taisen 3 - Paris wa Moeteiru ka
HDR0195	Guru Guru Onsen 3
HDR0196	NFL 2K2
HDR0197	NBA 2K2
HDR0198	World Series Baseball 2K2
HDR0199	NHL 2K2
HDR0201	Sakura Taisen
HDR02010	Sakura Taisen
HDR02011	Sakura Taisen
HDR02012	Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare
HDR0202	Sakura Taisen 3 - Paris wa Moeteiru ka - Drama Download Disc
HDR0204	JRA PAT for Dreamcast V50 L10
HDR0216	Puyo Puyo Fever
HDR0217	Puyo Puyo Fever
HKT0910	Dreamcast System-Disc 2
HONEY002	Starry Sky - In Summer Portable
HONEY004	Starry Sky - In Winter Portable
HONEY006	Starry Sky - After Summer Portable
HONEY007	Starry Sky - After Autumn Portable
HONEY008	Starry Sky - After Winter Portable
HSN0019	Phantasy Star Portable 2 Infinity
HSN0021	7th Dragon 2020
HTPP00706	Hakuouki Portable
IGN10	Official Sega Dreamcast Magazine Vol. 10 - January 2001
IMDOLGM4PESP	Mario Kart - Double Dash!!
JKL25	AR3 V1.1
JRPG00001	Black Rock Shooter - The Game
KAD009	Lucky Star - Net Idol Meister
KAD012	Himawari - Pebble in the Sky Portable
KAD028	Itsuka Tenma no Kuro Usagi Portable
KAD036	D.C. III + - Da Capo III Plus
KOEI00039	Harukanaru Toki no Naka de - Iroetebako
KOEIP0177	Kin'iro no Corda 3
KRT005	Karat PS2-you Pro Action Replay PS2-you PAR
KRTDCPAR2	Karat DC-you - Pro Action Replay 2
KRTSDC01	Karat DC-you - Pro Action Replay DC PAR - Sampler - Nyuumon-hen
KRTSPS01	Karat PS PS2-you Pro Action Replay CDX2 Sampler
KTGSP0230	Kin'iro no Corda 3 - Full Voice Special
LDTL00003	Linux Release 1.0
LDTL000030	Linux Release 1.0
LDTL000031	Linux Release 1.0
LDTL00004	Linux Release 1.0
LDTL000040	Linux Release 1.0
LDTL000041	Linux Release 1.0
LHPBRE2DC	Last Hope - Pink Bullets
LIGHT	EyeToy - Chat Light
LSP01015001	Liquid Books Adventure 1 - Lety's Favorite Stories
LSP01016001	Mars Moose Stay and Play 1 - In the Clubhouse
LSP010170	Mars Moose Cosmic Quest 1 - City Sights
LSP01017001	Mars Moose Cosmic Quest 1 - City Sights
LSP01018001	Mars Moose Adventure - WalkAbout 1 - The Natural History Museum
LSP01025001	Liquid Books Adventure 2 - Amrita's Trees & Cerdito and the Coyote
LSP010260	Mars Moose Stay and Play 2 - In Mars' Bedroom
LSP01026001	Mars Moose Stay and Play 2 - In Mars' Bedroom
LSP01027001	Mars Moose Cosmic Quest 2 - Fairy Tale Island
LSP01028001	Mars Moose Adventure - WalkAbout 2 - The Shakespeare Festival
LSP01035001	Liquid Books Adventure 3 - Far-Fetched Frontier Tales
LSP01035501	Liquid Books Adventure 4 - The Adventures of Adelita and Bo
LSP01036001	Mars Moose Stay and Play 3 - In Lonnie's Classroom
LSP01037001	Mars Moose Cosmic Quest 3 - Race Through France
LSP010380	Mars Moose Adventure - WalkAbout 3 - World Sports Day
LSP01038001	Mars Moose Adventure - WalkAbout 3 - World Sports Day
LSP02015001	Secret of Googol 1b, The - Reshaping Googol - The Tower
LSP02016001	Secret of Googol 1a, The - Reshaping Googol - The Submarine
LSP02017001	Secret of Googol 2b, The - Reshaping Googol - Under the Ocean
LSP02018001	Secret of Googol 2a, The - Reshaping Googol - The Castle
LSP02019001	Cali's Geo Tools
LSP02026001	Secret of Googol 3, The - The Googol Counting Fair - Midways
LSP02028001	Secret of Googol 4, The - The Googol Counting Fair - Corral & Fun House
LSP02045001	Secret of Googol 5, The - Googolfest - Party Isle & Toy Isle
LSP02057001	Secret of Googol 6, The - Googolfest - Arcade Isle & Moon Feast Isle
LSP02065001	Secret of Googol 7, The - Eggs All Around - Egg Trek & Balloon Picnic
LSP02078001	Secret of Googol 8, The - Googol Gulch - General Store & Math Arcade
LSP03010101	Str.at.e.s. 1 - Match-A-Batch
LSP030102	Str.at.e.s. 2 - Matchamania!
LSP03010201	Str.at.e.s. 2 - Matchamania!
LSP030103	Str.at.e.s. 3 - Title This! Title That!
LSP03010301	Str.at.e.s. 3 - Title This! Title That!
LSP030104	Str.at.e.s. 4 - Titlerama!
LSP03010401	Str.at.e.s. 4 - Titlerama!
LSP030105	Str.at.e.s. 5 - Parallel Lives!
LSP03010501	Str.at.e.s. 5 - Parallel Lives!
LSP030106	Str.at.e.s. 6 - Analogy-ology!
LSP03010601	Str.at.e.s. 6 - Analogy-ology!
LSP030107	Str.at.e.s. 7 - Riddle Roundup!
LSP03010701	Str.at.e.s. 7 - Riddle Roundup!
LSP03010801	Str.at.e.s. 8 - Riddle Wrangler!
LSP04011001	Timeless Math 1 - Maya, Search and Rescue
LSP040120	Timeless Math 3 - Maya, King Jaguar's Village
LSP04012001	Timeless Math 3 - Maya, King Jaguar's Village
LSP040130	Timeless Math 2 - Maya, Observatory
LSP04013001	Timeless Math 2 - Maya, Observatory
LSP040410	Timeless Math 4 - Lunar Base
LSP04041001	Timeless Math 4 - Lunar Base
LSP040510	Timeless Math 5 - Space Flight Rescue
LSP04051001	Timeless Math 5 - Space Flight Rescue
LSP05010101	Mona & Moki 1 - Drive Me Wild!
LSP05010102	Mona & Moki 1 - Drive Me Wild!
LSP05010201	Mona & Moki 2 - Drive Me Wilder!
LSP06010101	Quaddle Family Mysteries, The 1 - The Case of the Scarce Scarab - Lobby & Kitchen
LSP06010201	Quaddle Family Mysteries, The 2 - The Case of the Scarce Scarab - Garden
LSP06010301	Quaddle Family Mysteries, The 3 - The Case of the Scarce Scarab - Parlor & Family Room
LSP06019001	P.K.'s Math Studio
LSP06031001	P.K.'s Place 1 - Party on the Patio!
LSP07011001	KazMania 1 - Trail of Gems
LSP08013001	Faire Games - Language Arts
LSP08014001	Faire Games - Mathematics
LSP08023001	Cosmic Cookoff - Language Arts
LSP08024001	Cosmic Cookoff - Mathematics
LSP09011002	K9.5 1 - Live in Airedale
LSP09022001	K9.5 2 - We Are the Dogs!
LSP09033001	K9.5 3 - WebTunes
LSP09044001	K9.5 4 - The Tail-Wag Tour
LSP10011001	Math on the Move! 1 - Addition-Subtraction Intermediate
LSP10011101	Math on the Move! 2 - Multiplication-Division Intermediate
LSP100112	Math on the Move! 1 - Addition-Subtraction Advanced
LSP10011201	Math on the Move! 1 - Addition-Subtraction Advanced
LSP100113	Math on the Move! 2 - Multiplication-Division Advanced
LSP10011301	Math on the Move! 2 - Multiplication-Division Advanced
LSP13011001	Creative Camp
LSP13012001	Creative Isle
LSP15020001	Family Connection - A Guide to Lightspan
LSP17011001	Write Away 1
LSP17011101	Write Away 2
LSP17011201	Write Away 3
LSP17011301	Write Away 4
LSP18021001	P.K.'s Place 2 - Hoopo at Sea!
LSP18031001	P.K.'s Place 3 - Carlos at the Races!
LSP18041001	P.K.'s Place 4 - Daphne and the Seventh Wonder
LSP200110	Calamity 1 - The Natural World
LSP20011001	Calamity 1 - The Natural World
LSP200220	Calamity 2 - People and Traditions
LSP20022001	Calamity 2 - People and Traditions
LSP200330	Calamity 3 - Around the World
LSP20033001	Calamity 3 - Around the World
LSP903013	Mars Moose Cosmic Quest 1 - City Sights
LSP903020	Mars Moose Cosmic Quest 2 - Fairy Tale Island
LSP903037	Mars Moose Cosmic Quest 3 - Race Through France
LSP903044	Mars Moose Stay and Play 1 - In the Clubhouse
LSP903051	Mars Moose Stay and Play 2 - In Mars' Bedroom
LSP903068	Mars Moose Stay and Play 3 - In Lonnie's Classroom
LSP903099	Mars Moose Adventure - WalkAbout 3 - World Sports Day
LSP903112	Liquid Books Adventure 2 - Amrita's Trees & Cerdito and the Coyote
LSP903129	Liquid Books Adventure 3 - Far-Fetched Frontier Tales
LSP903136	Liquid Books Adventure 4 - The Adventures of Adelita and Bo
LSP903143	Liquid Books Adventure 5 - Pop-Out Prose
LSP90314301	Liquid Books Adventure 5 - Pop-Out Prose
LSP903150	Creative Camp
LSP903167	Creative Isle
LSP903174	Three Decoders 1, The - Riddle of the Ring
LSP90317401	Three Decoders 1, The - Riddle of the Ring
LSP903181	Three Decoders 2, The - Key to the Carousel
LSP90318101	Three Decoders 2, The - Key to the Carousel
LSP903310	Secret of Googol 1a, The - Reshaping Googol - The Submarine
LSP903327	Secret of Googol 1b, The - Reshaping Googol - The Tower
LSP903334	Secret of Googol 2a, The - Reshaping Googol - The Castle
LSP903341	Secret of Googol 2b, The - Reshaping Googol - Under the Ocean
LSP903358	Secret of Googol 3, The - The Googol Counting Fair - Midways
LSP903365	Secret of Googol 4, The - The Googol Counting Fair - Corral & Fun House
LSP903372	Secret of Googol 5, The - Googolfest - Party Isle & Toy Isle
LSP903389	Secret of Googol 6, The - Googolfest - Arcade Isle & Moon Feast Isle
LSP903396	Secret of Googol 7, The - Eggs All Around - Egg Trek & Balloon Picnic
LSP903419	Creative Isle
LSP903426	Cali's Geo Tools
LSP903433	Math Gallery - Collection 1
LSP90343301	Math Gallery - Collection 1
LSP903440	Math Gallery - Collection 2
LSP90344001	Math Gallery - Collection 2
LSP905017	Mona & Moki 1 - Drive Me Wild!
LSP905024	Mona & Moki 2 - Drive Me Wilder!
LSP905031	Calamity 1 - The Natural World
LSP905048	Calamity 2 - People and Traditions
LSP905055	Calamity 3 - Around the World
LSP905062	K9.5 1 - Live in Airedale
LSP905079	K9.5 2 - We Are the Dogs!
LSP905086	K9.5 3 - WebTunes
LSP905093	K9.5 4 - The Tail-Wag Tour
LSP905109	Creative Journey
LSP90510901	Creative Journey
LSP905123	KazMania 1 - Trail of Gems
LSP905130	KazMania 2 - Chaos in KazMania
LSP90513001	KazMania 2 - Chaos in KazMania
LSP90513002	KazMania 2 - Chaos in KazMania
LSP905147	Liquid Books Adventure 6 - The Wandering Path
LSP90514700	Liquid Books Adventure 6 - The Wandering Path
LSP905154	Cosmic Cookoff - Language Arts
LSP905161	Faire Games - Language Arts
LSP905314	Quaddle Family Mysteries, The 1 - The Case of the Scarce Scarab - Lobby & Kitchen
LSP905321	Quaddle Family Mysteries, The 2 - The Case of the Scarce Scarab - Garden
LSP905338	Quaddle Family Mysteries, The 3 - The Case of the Scarce Scarab - Parlor & Family Room
LSP905345	P.K.'s Place 1 - Party on the Patio!
LSP905352	P.K.'s Place 2 - Hoopo at Sea!
LSP905369	P.K.'s Place 3 - Carlos at the Races!
LSP905390	Math on the Move! 1 - Addition-Subtraction Intermediate
LSP905406	Math on the Move! 2 - Multiplication-Division Intermediate
LSP905413	Cosmic Cookoff - Mathematics
LSP907011	Str.at.e.s. 1 - Match-A-Batch
LSP907028	Str.at.e.s. 2 - Matchamania!
LSP907035	Str.at.e.s. 3 - Title This! Title That!
LSP907042	Str.at.e.s. 4 - Titlerama!
LSP907059	Str.at.e.s. 5 - Parallel Lives!
LSP907066	Str.at.e.s. 6 - Analogy-ology!
LSP907073	Str.at.e.s. 7 - Riddle Roundup!
LSP907080	Str.at.e.s. 8 - Riddle Wrangler!
LSP907097	Creative Voyage
LSP90709701	Creative Voyage
LSP907103	K9.5 5 - The Howlywood Premiere
LSP90710301	K9.5 5 - The Howlywood Premiere
LSP907127	Road Writer
LSP907127001	Road Writer
LSP907318	Timeless Math 1 - Maya, Search and Rescue
LSP907325	Timeless Math 2 - Maya, Observatory
LSP907332	Timeless Math 3 - Maya, King Jaguar's Village
LSP907356	Timeless Math 5 - Space Flight Rescue
LSP907363	Timeless Math 6 - Brainswarm
LSP90736300	Timeless Math 6 - Brainswarm
LSP907370	Timeless Math 7 - Rover Recovery
LSP90737001	Timeless Math 7 - Rover Recovery
LSP907387	Timeless Jade Trade
LSP90738701	Timeless Jade Trade
LSP907394	Math on the Move! 1 - Addition-Subtraction Advanced
LSP907400	Math on the Move! 2 - Multiplication-Division Advanced
LSP909015	Unknown Variable 1 - Masque Manor
LSP909022	Unknown Variable 2 - Raven's Ridge
LSP99011401	Write Away 5
LSP99011501	Write Away 6
LSP99011601	Write Away 7
LSP99011701	Write Away 8
LSP99011801	Write Away 9
LSP99011901	Write Away 10
LSP99012101	16 Tales 1
LSP99012201	16 Tales 2
LSP99012301	16 Tales 3
LSP99012401	16 Tales 4
LSP99013101	Head to Toe 1
LSP99013201	Head to Toe 2
LSP99013301	Head to Toe 3
LSP99013401	Head to Toe 4
LSP99014101	Story Lane Theater 1
LSP99014201	Story Lane Theater 2
LSP99014301	Story Lane Theater 3
LSP99014401	Story Lane Theater 4
LSP99014501	Story Lane Theater 5
LSP99016101	Science Is Elementary 1
LSP99016201	Science Is Elementary 2
LSP99016301	Science Is Elementary 3
LSP99019101	Every Child Can Succeed 1
LSP99019201	Every Child Can Succeed 2
LSP99019301	Every Child Can Succeed 3
LSP99019401	Every Child Can Succeed 4
LSP99019501	Every Child Can Succeed 5
LSP99019601	Every Child Can Succeed 6
LSP99019701	Every Child Can Succeed 7
MARV06387	Bakumatsu Rock - Ultra Soul
MJCYX80002	Hang the DJ
MK5100053	Sonic Adventure
MK5100153	Virtua Fighter 3tb
MK5100250	House of the Dead 2, The
MK5100453	NBA 2K
MK5100650	Sega Bass Fishing
MK5101050	Snow Surfers
MK5101153	Time Stalkers
MK5101156	Time Stalkers
MK5101350	Dynamite Cop
MK5101950	Sega Rally 2
MK5102050	Toy Commander
MK5102150	Red Dog - Superior Firepower
MK5102250	MSR - Metropolis Street Racer
MK5102506	NHL 2K
MK5102589	NHL 2K
MK5102850	Virtua Striker 2 Ver. 2000.1
MK5103150	Sega Worldwide Soccer 2000
MK5103350	Ecco the Dolphin - Defender of the Future
MK5103550	Crazy Taxi
MK5103750	Daytona USA 2001
MK5103850	Zombie Revenge
MK5104150	Headhunter
MK51041500	Headhunter
MK51041501	Headhunter
MK5104950	ChuChu Rocket!
MK51049B5	ChuChu Rocket!
MK5105050	Maken X
MK5105150	Space Channel 5
MK5105250	Skies of Arcadia
MK51052500	Skies of Arcadia
MK51052501	Skies of Arcadia
MK51053	Sega GT
MK5105350	Sega GT
MK5105450	Virtua Tennis - Sega Professional Tennis
MK5105850	Jet Set Radio
MK5105950	Shenmue
MK51059500	Shenmue
MK51059501	Shenmue
MK51059502	Shenmue
MK5106050	Sonic Shuffle
MK5106150	Quake III - Arena
MK5106450	18 Wheeler - American Pro Trucker
MK5108150	Sega Extreme Sports
MK5108350	Sega Worldwide Soccer 2000 - Euro Edition
MK5109250	Samba de Amigo
MK5109450	Virtua Athlete 2K
MK5109505	UEFA Dream Soccer
MK5109506	UEFA Dream Soccer
MK5109509	UEFA Dream Soccer
MK5109518	UEFA Dream Soccer
MK5110050	Phantasy Star Online
MK5110250	Outtrigger
MK5111450	Floigan Bros. - Episode 1
MK5111750	Sonic Adventure 2
MK5112550	Planet Ring
MK5113650	Crazy Taxi 2
MK5114950	Toy Racer
MK5115450	Fighting Vipers 2
MK5116050	Confidential Mission
MK5117850	NBA 2K2
MK5118450	Shenmue II
MK51184500	Shenmue II
MK51184501	Shenmue II
MK51184502	Shenmue II
MK51184503	Shenmue II
MK5118650	Virtua Tennis 2 - Sega Professional Tennis
MK5119050	90 Minutes - Sega Championship Football
MK5119250	Rez
MK5119350	Phantasy Star Online Ver. 2
MK5122550	Planet Ring
MK5404050	Buggy Heat
MK5504550	House of the Dead 2, The
MKPP01003	Miyako
NGDTDC300J	Last Hope
NGPP00402	Motto Nuga-Cel! Nurture Garment Celebration
NPHG00025	Fat Princess - Fistful of Cake
NPHG00080	ModNation Racers
NPHG00087	Bleach - Heat the Soul 7
NPHG00092	God of War - Ghost of Sparta
NPHH00061	FIFA 10 [b]
NPHH00293	Dissidia 012 - Duodecim Final Fantasy
NPJG00122	Patapon 3
NPJH00054	World Neverland - The Nalulu Kingdom Stories
NPJH50006	Colin McRae - DiRT 2
NPJH50007	F1 2009
NPJH50043	Phantasy Star Portable 2
NPJH50044	Metal Slug XX
NPJH50045	Metal Gear Solid - Peace Walker
NPJH50050	Macross Ultimate Frontier
NPJH50075	Puyo Puyo 7
NPJH50076	J.League Pro Soccer Club o Tsukurou! 6 - Pride of J
NPJH50084	NBA Live 10
NPJH50103	Rupupu Cube - Lup Salad Portable - Matatabi
NPJH50107	Kidou Senshi Gundam - Gundam vs. Gundam NEXT PLUS
NPJH50119	R-Type Tactics II - Operation Bitter Chocolate
NPJH50127	Tokimeki Memorial 4
NPJH50146	Maji de Manabu LEC de Ukaru - Nisshou Boki 3-Kyuu Portable
NPJH50147	Maji de Manabu LEC de Ukaru - Takuchi Tatemono Torihiki Shuninsha Portable
NPJH50148	Silent Hill - Shattered Memories
NPJH50180	BlazBlue - Calamity Trigger Portable
NPJH50184	Tekken 6
NPJH50185	Classic Dungeon - Fuyoku no Masoujin
NPJH50186	Koori no Haka - Ichiyanagi Nagomu, 3-dome no Junan
NPJH50199	Qix++
NPJH50215	Tokyo Mono Harashi - Karasu no Mori Gakuen Kitan
NPJH50221	Katekyoo Hitman Reborn! Kizuna no Tag Battle
NPJH50222	Ikki Tousen - Xross Impact
NPJH50234	Pro Yakyuu Spirits 2010
NPJH50239	Dead or Alive - Paradise
NPJH50242	Tears to Tiara - Kakan no Daichi Portable
NPJH50243	Tears to Tiara Gaiden - Avalon no Nazo Portable
NPJH50247	Fate-Extra
NPJH50266	Clannad - Hikari Mimamoru Sakamichi de Joukan
NPJH50269	Uta no Prince Sama
NPJH50271	Daito Giken Koushiki Pachi-Slot Simulator - Ossu! Misao + Maguro Densetsu Portable
NPJH50273	Clannad - Hikari Mimamoru Sakamichi de Gekan
NPJH50276	Ys vs. Sora no Kiseki - Alternative Saga
NPJH50279	Second Novel - Kanojo no Natsu, 15fun no Kioku
NPJH50280	Blue Roses - Yousei to Aoi Hitomi no Senshitachi
NPJH50311	Eiyuu Densetsu - Zero no Kiseki
NPJH50316	Criminal Girls
NPJH50321	Sengoku Efuda Yuugi - Hototogisu Tairan
NPJH50332	Phantasy Star Portable 2 Infinity
